Hmdx,Visibility (km),Wind Chill,air_temperature_c,barometric_pressure_kpa,bui,dc,dew_point_c,dmc,ffmc,fwi,isi,rain_mm,relative_humidity_pct,station,timestamp_utc,wind_direction_deg,wind_speed_kmh
,,,10.333333333333334,,175.48863851053008,181.0875000000001,0.20000000000000004,153.09319255265004,86.99652862270197,127.52179815150373,79.33152001816184,0.0,50.416666666666664,stanhope,2023-04-11,22.916666666666668,17.708333333333332
,,,4.1499999999999995,,245.59668188546343,262.9245000000001,2.279166666666667,176.28540942731664,77.58995506394741,292.0379154334102,366.4722716817185,1.5,88.16666666666667,stanhope,2023-04-12,27.625,14.333333333333334
,,,6.858333333333333,,282.7948482790634,307.42050000000006,0.20833333333333334,184.29224139531664,82.78388819567242,183.17685324715728,161.58308199269817,0.0,64.45833333333333,stanhope,2023-04-13,24.916666666666668,13.041666666666666
,,,4.441666666666666,,340.65974337666336,374.853,-0.9291666666666667,203.88671688331667,83.27924316355771,164.8329288930066,113.70928288452974,0.0,68.75,stanhope,2023-04-14,30.75,13.5
,,,4.091666666666667,,371.60979794519676,411.3300000000001,-2.095833333333333,212.7289897259834,83.4628068289195,143.94150468648562,87.65447782276881,0.0,64.875,stanhope,2023-04-15,16.916666666666668,9.375
,,,6.1375,,415.4684038203968,462.8460000000002,0.7083333333333334,225.95801910198338,83.40682225922319,153.5573534595458,100.46938821376057,0.0,69.08333333333333,stanhope,2023-04-16,10.875,11.166666666666666
,,,6.033333333333334,,465.6761171238633,523.6259999999999,4.341666666666667,233.87658561931664,76.68711311254168,319.94684301554247,415.5346162436393,0.0,89.58333333333333,stanhope,2023-04-17,10.416666666666666,14.958333333333334
,,,7.329166666666667,,523.4936532992584,590.8050000000001,6.220833333333334,239.17066411531667,76.47215117230685,384.95965265360377,590.1683636454503,1.7999999999999998,92.83333333333333,stanhope,2023-04-18,14.708333333333334,22.083333333333332
,,,5.7875000000000005,,574.43848440865,659.1975,3.8541666666666665,244.83973440864997,76.75376417897098,277.3145674870372,327.6519853692973,4.9,88.25,stanhope,2023-04-19,16.958333333333332,8.666666666666666
,,,3.470833333333333,,600.3000167926499,704.1614999999998,2.154166666666667,248.21926679264993,75.24525820375275,344.1874733977443,507.9798665792557,0.2,91.58333333333333,stanhope,2023-04-20,31.625,11.291666666666666
,,-5.0,1.9041666666666668,,619.9156250166499,737.5755,0.7541666666666668,251.12787501664982,76.01654104870732,349.75874440617827,499.7540717615355,0.0,92.29166666666667,stanhope,2023-04-21,16.333333333333332,16.083333333333332
,,-3.3333333333333335,2.5416666666666665,,633.121820365983,759.9854999999998,0.7416666666666667,253.12907036598313,76.40441539833513,312.638471792032,413.6283134923358,0.0,88.54166666666667,stanhope,2023-04-22,18.791666666666668,12.333333333333334
,,,2.6083333333333334,,652.5925441099831,793.4654999999999,1.6041666666666667,255.85979410998308,74.90682183739017,362.3202694775476,528.8263358934804,0.0,93.25,stanhope,2023-04-23,6.833333333333333,13.583333333333334
,,,2.3208333333333333,,666.9565259446498,819.8565000000002,1.6041666666666667,257.0282759446497,73.62297523334041,347.8554272574332,477.91216893804693,0.0,95.16666666666667,stanhope,2023-04-24,9.857142857142858,7.458333333333333
,,,3.0124999999999997,,684.5699845259833,851.6745000000004,1.8333333333333333,258.73273452598306,75.64497286063026,280.5292204130482,315.1532500759295,0.0,92.0,stanhope,2023-04-25,10.227272727272727,6.625
,,,3.029166666666667,,703.6196971819832,884.5320000000003,1.5708333333333335,261.353697181983,75.1916334184317,293.91729203095275,351.3254629187413,0.0,90.95833333333333,stanhope,2023-04-26,6.5625,6.041666666666667
,,,2.7291666666666665,,722.817227277983,917.7315000000002,1.625,263.951477277983,74.79975716659455,301.3739763732678,366.89322919389656,0.0,92.66666666666667,stanhope,2023-04-27,16.0,5.958333333333333
,,,3.779166666666667,,743.6571849099831,953.5365000000002,2.245833333333333,266.88893490998294,75.85743700998853,301.4788204379772,378.31808419647314,0.0,90.25,stanhope,2023-04-28,22.625,9.125
,,-1.0,4.2375,,769.2374546859832,994.9380000000002,0.9041666666666667,271.76845468598293,79.9073003171518,210.759051853154,182.51590907605245,0.0,79.29166666666667,stanhope,2023-04-29,8.608695652173912,10.791666666666666
,,-1.0,4.783333333333333,,798.26712612065,1038.8100000000006,1.4291666666666665,278.8621261206497,79.9931249209236,209.3267076250039,178.51542628696484,0.0,79.75,stanhope,2023-04-30,11.173913043478262,11.0
,,,5.429166666666667,,846.9876718526147,1108.2510000000009,0.75,292.86217185261427,80.27243850436732,465.6284155891945,2403.8125878139276,6.8,72.66666666666667,stanhope,2023-05-01,12.958333333333334,30.333333333333332
,,,4.652380952380953,,899.5259803882731,1181.3640000000003,3.3333333333333335,308.8439803882728,74.35516468344895,525.4991485233105,1761.8665442269134,5.1,91.28571428571429,stanhope,2023-05-02,12.523809523809524,21.666666666666668
,,,2.5458333333333334,,33.83277142146333,19.344,2.0166666666666666,91.78785710731665,75.21078760397592,157.58491598389045,328.8780168770995,4.1,96.45833333333333,stanhope,2023-05-03,5.958333333333333,11.208333333333334
,,,3.1666666666666665,,60.20932466042999,52.181999999999995,2.404166666666667,92.31862330214999,74.08754173589294,273.77403746004177,633.6126479637422,0.3,94.91666666666667,stanhope,2023-05-04,4.833333333333333,14.791666666666666
,,,3.2083333333333335,,108.79042222231332,112.2015,0.975,95.14611111156664,78.44606906899314,245.61706823182513,373.3951970896259,0.0,85.58333333333333,stanhope,2023-05-05,17.041666666666668,16.708333333333332
,,-2.0,3.658333333333333,,162.30583079239668,177.33,-0.03749999999999994,102.20915396198329,80.9398784022048,179.44665240614253,148.96557366720597,0.0,77.25,stanhope,2023-05-06,16.652173913043477,10.708333333333334
,,-2.0,9.621739130434781,,215.77903491086332,240.95999999999998,1.1416666666666668,115.05517455431664,85.20290915994381,157.66678751499342,116.33166905973788,0.0,59.04347826086956,stanhope,2023-05-07,17.791666666666668,15.583333333333334
,,,4.8374999999999995,,37.12193282613,23.370000000000005,2.558333333333333,92.12966413065,78.36928050990763,172.49892157581965,355.17739076010776,0.5,85.375,stanhope,2023-05-08,14.476190476190476,12.958333333333334
,,,4.783333333333333,,72.44012132959668,66.38850000000002,0.20000000000000004,96.64660664798332,81.7852823661219,141.11396136966127,181.4270498125227,0.0,72.79166666666667,stanhope,2023-05-09,30.47826086956522,14.208333333333334
,,,5.6000000000000005,,138.27095394416338,145.16250000000005,-0.8375,110.70476972081663,84.08606084237667,130.04500645624614,88.11210622545904,0.0,63.791666666666664,stanhope,2023-05-10,19.291666666666668,11.291666666666666
,,,8.370833333333334,,202.08838742363181,233.17800000000008,-1.7208333333333332,127.8912002760535,86.08332520284944,114.25775753098543,60.92536056110507,0.0,51.43478260869565,stanhope,2023-05-11,12.541666666666666,10.125
,,,13.704347826086956,,,334.07475000000005,4.745833333333334,97.97139626211666,86.56151678731081,,77.09568167398314,0.0,56.333333333333336,stanhope,2023-05-12,18.0,14.416666666666666
,,,10.0875,,51.90121605551333,36.077999999999996,6.058333333333334,108.95504903773332,82.45438619059969,92.63973254433446,134.16516128779492,0.0,76.25,stanhope,2023-05-13,26.791666666666668,13.333333333333334
,,,7.266666666666667,,105.9907619975133,101.25899999999997,2.5416666666666665,124.91780998756663,82.75371054338362,154.30521054586447,144.036923516112,0.0,72.29166666666667,stanhope,2023-05-14,29.291666666666668,16.583333333333332
,,,11.304166666666667,,194.29513268972994,205.76999999999995,2.1083333333333334,148.39566344864994,86.14842112951386,133.18310679483884,84.25711326071267,0.0,55.375,stanhope,2023-05-15,24.333333333333332,15.875
,,,11.358333333333334,,315.51489415329286,347.52149999999983,6.679166666666667,187.48847076646496,77.79133088565537,1850.7176982227732,374862.221130098,6.5,73.95833333333333,stanhope,2023-05-16,25.333333333333332,10.833333333333334
,,,5.1000000000000005,,401.18401575302954,448.1444999999998,2.6416666666666666,213.34207876514802,74.52200505558262,727.6940315316701,10760.943055975873,0.7,84.45833333333333,stanhope,2023-05-17,17.625,16.333333333333332
